 Output file produced by H2NEWD.FOR
100 eV, 300 K, 0.7 ISO, 2e13 new self-abs                   
 .13984250D+04  .11148E-01  .12601E-12 B, C, Bp, &D Continuum
 .13984450D+04  .11150E-01  .12603E-12 B, C, Bp, &D Continuum
 .13984640D+04  .11152E-01  .12604E-12 B, C, Bp, &D Continuum
 .13984840D+04  .11153E-01  .12606E-12 B, C, Bp, &D Continuum
 .13985040D+04  .11155E-01  .12607E-12 B, C, Bp, &D Continuum
 .13985230D+04  .11156E-01  .12609E-12 B, C, Bp, &D Continuum
 .13985430D+04  .11157E-01  .12610E-12 B, C, Bp, &D Continuum
 .13985620D+04  .11159E-01  .12612E-12 B, C, Bp, &D Continuum
 .13985820D+04  .11160E-01  .12613E-12 B, C, Bp, &D Continuum
 .13986010D+04  .11162E-01  .12615E-12 B, C, Bp, &D Continuum
 .13986210D+04  .11163E-01  .12616E-12 B, C, Bp, &D Continuum
 .13986410D+04  .11165E-01  .12618E-12 B, C, Bp, &D Continuum
 .13986600D+04  .11166E-01  .12619E-12 B, C, Bp, &D Continuum
 .13986800D+04  .11167E-01  .12620E-12 B, C, Bp, &D Continuum
 .13986990D+04  .11168E-01  .12621E-12 B, C, Bp, &D Continuum
 .13987190D+04  .11169E-01  .12622E-12 B, C, Bp, &D Continuum
 .13987380D+04  .11170E-01  .12622E-12 B, C, Bp, &D Continuum
 .13987580D+04  .11170E-01  .12623E-12 B, C, Bp, &D Continuum
 .13987770D+04  .11171E-01  .12624E-12 B, C, Bp, &D Continuum
 .13987970D+04  .11172E-01  .12624E-12 B, C, Bp, &D Continuum
 .13988170D+04  .11172E-01  .12624E-12 B, C, Bp, &D Continuum
 .13988360D+04  .11172E-01  .12624E-12 B, C, Bp, &D Continuum
 .13988560D+04  .11173E-01  .12625E-12 B, C, Bp, &D Continuum
 .13988750D+04  .11172E-01  .12624E-12 B, C, Bp, &D Continuum
 .13988950D+04  .11172E-01  .12623E-12 B, C, Bp, &D Continuum
 .13989140D+04  .11171E-01  .12622E-12 B, C, Bp, &D Continuum
 .13989340D+04  .11170E-01  .12621E-12 B, C, Bp, &D Continuum
 .13989540D+04  .11169E-01  .12619E-12 B, C, Bp, &D Continuum
 .13989730D+04  .11168E-01  .12618E-12 B, C, Bp, &D Continuum
 .13989930D+04  .11167E-01  .12617E-12 B, C, Bp, &D Continuum
 .13990120D+04  .11166E-01  .12615E-12 B, C, Bp, &D Continuum
 .13990320D+04  .11164E-01  .12614E-12 B, C, Bp, &D Continuum
 .13990510D+04  .11163E-01  .12612E-12 B, C, Bp, &D Continuum
 .13990710D+04  .11161E-01  .12610E-12 B, C, Bp, &D Continuum
 .13990910D+04  .11159E-01  .12607E-12 B, C, Bp, &D Continuum
 .13991100D+04  .11157E-01  .12604E-12 B, C, Bp, &D Continuum
 .13991300D+04  .11155E-01  .12602E-12 B, C, Bp, &D Continuum
 .13991490D+04  .11152E-01  .12599E-12 B, C, Bp, &D Continuum
 .13991690D+04  .11151E-01  .12597E-12 B, C, Bp, &D Continuum
 .13991880D+04  .11149E-01  .12594E-12 B, C, Bp, &D Continuum
 .13992080D+04  .11147E-01  .12592E-12 B, C, Bp, &D Continuum
 .13992280D+04  .11144E-01  .12589E-12 B, C, Bp, &D Continuum
 .13992470D+04  .11142E-01  .12587E-12 B, C, Bp, &D Continuum
 .13992670D+04  .11140E-01  .12584E-12 B, C, Bp, &D Continuum
 .13992860D+04  .11137E-01  .12580E-12 B, C, Bp, &D Continuum
 .13993060D+04  .11134E-01  .12577E-12 B, C, Bp, &D Continuum
 .13993260D+04  .11132E-01  .12574E-12 B, C, Bp, &D Continuum
 .13993450D+04  .11130E-01  .12572E-12 B, C, Bp, &D Continuum
 .13993650D+04  .11136E-01  .12579E-12 B, C, Bp, &D Continuum
 .13993840D+04  .11136E-01  .12579E-12 B, C, Bp, &D Continuum
 .13994040D+04  .11136E-01  .12578E-12 B, C, Bp, &D Continuum
 .13994230D+04  .11136E-01  .12578E-12 B, C, Bp, &D Continuum
 .13994430D+04  .11137E-01  .12579E-12 B, C, Bp, &D Continuum
 .13994630D+04  .11138E-01  .12579E-12 B, C, Bp, &D Continuum
 .13994820D+04  .11139E-01  .12581E-12 B, C, Bp, &D Continuum
 .13995020D+04  .11142E-01  .12583E-12 B, C, Bp, &D Continuum
 .13995210D+04  .11146E-01  .12588E-12 B, C, Bp, &D Continuum
 .13995410D+04  .11152E-01  .12595E-12 B, C, Bp, &D Continuum
 .13995610D+04  .11161E-01  .12605E-12 B, C, Bp, &D Continuum
 .13995800D+04  .11172E-01  .12617E-12 B, C, Bp, &D Continuum
 .13996000D+04  .11187E-01  .12633E-12 B, C, Bp, &D Continuum
 .13996190D+04  .11205E-01  .12654E-12 B, C, Bp, &D Continuum
 .13996390D+04  .11229E-01  .12681E-12 B, C, Bp, &D Continuum
 .13996580D+04  .11259E-01  .12714E-12 B, C, Bp, &D Continuum
 .13996780D+04  .11296E-01  .12756E-12 B, C, Bp, &D Continuum
 .13996980D+04  .11343E-01  .12809E-12 B, C, Bp, &D Continuum
 .13997170D+04  .11403E-01  .12876E-12 B, C, Bp, &D Continuum
 .13997370D+04  .11478E-01  .12962E-12 B, C, Bp, &D Continuum
 .13997560D+04  .11574E-01  .13069E-12 B, C, Bp, &D Continuum
 .13997760D+04  .11693E-01  .13204E-12 B, C, Bp, &D Continuum
 .13997960D+04  .11844E-01  .13374E-12 B, C, Bp, &D Continuum
 .13998150D+04  .12032E-01  .13586E-12 B, C, Bp, &D Continuum
 .13998350D+04  .12265E-01  .13849E-12 B, C, Bp, &D Continuum
 .13998540D+04  .12553E-01  .14174E-12 B, C, Bp, &D Continuum
 .13998740D+04  .12901E-01  .14566E-12 B, C, Bp, &D Continuum
 .13998940D+04  .13312E-01  .15031E-12 B, C, Bp, &D Continuum
 .13999130D+04  .13781E-01  .15560E-12 B, C, Bp, &D Continuum
 .13999330D+04  .14287E-01  .16131E-12 B, C, Bp, &D Continuum
 .13999520D+04  .14793E-01  .16702E-12 B, C, Bp, &D Continuum
 .13999720D+04  .15190E-01  .17150E-12 B, C, Bp, &D Continuum
 .13999920D+04  .15588E-01  .17599E-12 B, C, Bp, &D Continuum
 .14000110D+04  .15705E-01  .17731E-12 B, C, Bp, &D Continuum
 .14000310D+04  .15822E-01  .17863E-12 B, C, Bp, &D Continuum
 .14000500D+04  .15672E-01  .17693E-12 B, C, Bp, &D Continuum
 .14000700D+04  .15521E-01  .17523E-12 B, C, Bp, &D Continuum
 .14000900D+04  .15246E-01  .17212E-12 B, C, Bp, &D Continuum
 .14001090D+04  .14972E-01  .16902E-12 B, C, Bp, &D Continuum
 .14001290D+04  .14687E-01  .16580E-12 B, C, Bp, &D Continuum
 .14001480D+04  .14402E-01  .16259E-12 B, C, Bp, &D Continuum
 .14001680D+04  .14154E-01  .15979E-12 B, C, Bp, &D Continuum
 .14001880D+04  .13907E-01  .15699E-12 B, C, Bp, &D Continuum
 .14002070D+04  .13704E-01  .15470E-12 B, C, Bp, &D Continuum
 .14002270D+04  .13502E-01  .15242E-12 B, C, Bp, &D Continuum
 .14002460D+04  .13340E-01  .15058E-12 B, C, Bp, &D Continuum
 .14002660D+04  .13177E-01  .14874E-12 B, C, Bp, &D Continuum
 .14002860D+04  .13046E-01  .14726E-12 B, C, Bp, &D Continuum
 .14003050D+04  .12916E-01  .14579E-12 B, C, Bp, &D Continuum
 .14003250D+04  .12811E-01  .14461E-12 B, C, Bp, &D Continuum
 .14003440D+04  .12707E-01  .14343E-12 B, C, Bp, &D Continuum
 .14003640D+04  .12622E-01  .14246E-12 B, C, Bp, &D Continuum
 .14003840D+04  .12536E-01  .14150E-12 B, C, Bp, &D Continuum
 .14004030D+04  .12466E-01  .14070E-12 B, C, Bp, &D Continuum
 .14004230D+04  .12395E-01  .13990E-12 B, C, Bp, &D Continuum
 .14004430D+04  .12335E-01  .13922E-12 B, C, Bp, &D Continuum
 .14004620D+04  .12275E-01  .13854E-12 B, C, Bp, &D Continuum
 .14004820D+04  .12224E-01  .13796E-12 B, C, Bp, &D Continuum
 .14005010D+04  .12173E-01  .13739E-12 B, C, Bp, &D Continuum
 .14005210D+04  .12130E-01  .13690E-12 B, C, Bp, &D Continuum
 .14005410D+04  .12087E-01  .13642E-12 B, C, Bp, &D Continuum
 .14005600D+04  .12050E-01  .13600E-12 B, C, Bp, &D Continuum
 .14005800D+04  .12014E-01  .13558E-12 B, C, Bp, &D Continuum
 .14005990D+04  .11981E-01  .13521E-12 B, C, Bp, &D Continuum
 .14006190D+04  .11949E-01  .13485E-12 B, C, Bp, &D Continuum
 .14006390D+04  .11921E-01  .13452E-12 B, C, Bp, &D Continuum
 .14006580D+04  .11891E-01  .13419E-12 B, C, Bp, &D Continuum
 .14006780D+04  .11865E-01  .13389E-12 B, C, Bp, &D Continuum
 .14006980D+04  .11840E-01  .13361E-12 B, C, Bp, &D Continuum
 .14007170D+04  .11818E-01  .13335E-12 B, C, Bp, &D Continuum
 .14007370D+04  .11796E-01  .13311E-12 B, C, Bp, &D Continuum
 .14007560D+04  .11776E-01  .13288E-12 B, C, Bp, &D Continuum
 .14007760D+04  .11757E-01  .13266E-12 B, C, Bp, &D Continuum
 .14007960D+04  .11755E-01  .13264E-12 B, C, Bp, &D Continuum
 .14008150D+04  .11730E-01  .13236E-12 B, C, Bp, &D Continuum
 .14008350D+04  .11721E-01  .13225E-12 B, C, Bp, &D Continuum
 .14008540D+04  .11714E-01  .13217E-12 B, C, Bp, &D Continuum
 .14008740D+04  .11711E-01  .13214E-12 B, C, Bp, &D Continuum
 .14008940D+04  .11711E-01  .13214E-12 B, C, Bp, &D Continuum
 .14009130D+04  .11714E-01  .13217E-12 B, C, Bp, &D Continuum
 .14009330D+04  .11719E-01  .13222E-12 B, C, Bp, &D Continuum
 .14009530D+04  .11725E-01  .13228E-12 B, C, Bp, &D Continuum
 .14009720D+04  .11731E-01  .13235E-12 B, C, Bp, &D Continuum
 .14009920D+04  .11737E-01  .13242E-12 B, C, Bp, &D Continuum
 .14010110D+04  .11744E-01  .13249E-12 B, C, Bp, &D Continuum
 .14010310D+04  .11750E-01  .13256E-12 B, C, Bp, &D Continuum
 .14010510D+04  .11755E-01  .13261E-12 B, C, Bp, &D Continuum
 .14010700D+04  .11759E-01  .13266E-12 B, C, Bp, &D Continuum
 .14010900D+04  .11764E-01  .13271E-12 B, C, Bp, &D Continuum
 .14011100D+04  .11769E-01  .13277E-12 B, C, Bp, &D Continuum
 .14011290D+04  .11773E-01  .13281E-12 B, C, Bp, &D Continuum
 .14011490D+04  .11777E-01  .13286E-12 B, C, Bp, &D Continuum
 .14011690D+04  .11780E-01  .13289E-12 B, C, Bp, &D Continuum
 .14011880D+04  .11783E-01  .13292E-12 B, C, Bp, &D Continuum
 .14012080D+04  .11786E-01  .13295E-12 B, C, Bp, &D Continuum
 .14012270D+04  .11787E-01  .13296E-12 B, C, Bp, &D Continuum
 .14012470D+04  .11787E-01  .13296E-12 B, C, Bp, &D Continuum
 .14012670D+04  .11787E-01  .13295E-12 B, C, Bp, &D Continuum
 .14012860D+04  .11787E-01  .13295E-12 B, C, Bp, &D Continuum
 .14013060D+04  .11787E-01  .13295E-12 B, C, Bp, &D Continuum
 .14013260D+04  .11787E-01  .13295E-12 B, C, Bp, &D Continuum
 .14013450D+04  .11787E-01  .13294E-12 B, C, Bp, &D Continuum
 .14013650D+04  .11786E-01  .13294E-12 B, C, Bp, &D Continuum
 .14013850D+04  .11786E-01  .13293E-12 B, C, Bp, &D Continuum
 .14014040D+04  .11785E-01  .13292E-12 B, C, Bp, &D Continuum
 .14014240D+04  .11783E-01  .13290E-12 B, C, Bp, &D Continuum
 .14014430D+04  .11781E-01  .13287E-12 B, C, Bp, &D Continuum
 .14014630D+04  .11779E-01  .13285E-12 B, C, Bp, &D Continuum
 .14014830D+04  .11778E-01  .13283E-12 B, C, Bp, &D Continuum
 .14015020D+04  .11776E-01  .13281E-12 B, C, Bp, &D Continuum
 .14015220D+04  .11775E-01  .13280E-12 B, C, Bp, &D Continuum
 .14015420D+04  .11775E-01  .13279E-12 B, C, Bp, &D Continuum
 .14015610D+04  .11774E-01  .13278E-12 B, C, Bp, &D Continuum
 .14015810D+04  .11773E-01  .13277E-12 B, C, Bp, &D Continuum
 .14016010D+04  .11772E-01  .13276E-12 B, C, Bp, &D Continuum
 .14016200D+04  .11771E-01  .13275E-12 B, C, Bp, &D Continuum
 .14016400D+04  .11770E-01  .13273E-12 B, C, Bp, &D Continuum
 .14016600D+04  .11768E-01  .13271E-12 B, C, Bp, &D Continuum
 .14016790D+04  .11768E-01  .13270E-12 B, C, Bp, &D Continuum
 .14016990D+04  .11768E-01  .13270E-12 B, C, Bp, &D Continuum
 .14017190D+04  .11768E-01  .13270E-12 B, C, Bp, &D Continuum
 .14017380D+04  .11768E-01  .13270E-12 B, C, Bp, &D Continuum
 .14017580D+04  .11769E-01  .13271E-12 B, C, Bp, &D Continuum
 .14017770D+04  .11770E-01  .13272E-12 B, C, Bp, &D Continuum
 .14017970D+04  .11771E-01  .13273E-12 B, C, Bp, &D Continuum
 .14018170D+04  .11771E-01  .13273E-12 B, C, Bp, &D Continuum
 .14018360D+04  .11771E-01  .13273E-12 B, C, Bp, &D Continuum
 .14018560D+04  .11772E-01  .13273E-12 B, C, Bp, &D Continuum
 .14018760D+04  .11773E-01  .13274E-12 B, C, Bp, &D Continuum
 .14018950D+04  .11774E-01  .13275E-12 B, C, Bp, &D Continuum
 .14019150D+04  .11776E-01  .13277E-12 B, C, Bp, &D Continuum
 .14019350D+04  .11778E-01  .13280E-12 B, C, Bp, &D Continuum
 .14019540D+04  .11781E-01  .13282E-12 B, C, Bp, &D Continuum
 .14019740D+04  .11783E-01  .13285E-12 B, C, Bp, &D Continuum
 .14019940D+04  .11786E-01  .13288E-12 B, C, Bp, &D Continuum
 .14020130D+04  .11971E-01  .13496E-12 B, C, Bp, &D Continuum
 .14020330D+04  .12216E-01  .13772E-12 B, C, Bp, &D Continuum
 .14020530D+04  .12428E-01  .14011E-12 B, C, Bp, &D Continuum
 .14020720D+04  .12599E-01  .14203E-12 B, C, Bp, &D Continuum
 .14020920D+04  .12736E-01  .14357E-12 B, C, Bp, &D Continuum
 .14021120D+04  .12847E-01  .14482E-12 B, C, Bp, &D Continuum
 .14021310D+04  .12938E-01  .14585E-12 B, C, Bp, &D Continuum
 .14021510D+04  .13016E-01  .14673E-12 B, C, Bp, &D Continuum
 .14021710D+04  .13084E-01  .14749E-12 B, C, Bp, &D Continuum
 .14021900D+04  .13143E-01  .14816E-12 B, C, Bp, &D Continuum
 .14022100D+04  .13196E-01  .14875E-12 B, C, Bp, &D Continuum
 .14022290D+04  .13244E-01  .14929E-12 B, C, Bp, &D Continuum
 .14022490D+04  .13288E-01  .14978E-12 B, C, Bp, &D Continuum
 .14022690D+04  .13329E-01  .15025E-12 B, C, Bp, &D Continuum
 .14022890D+04  .13368E-01  .15069E-12 B, C, Bp, &D Continuum
 .14023080D+04  .13406E-01  .15111E-12 B, C, Bp, &D Continuum
 .14023280D+04  .13442E-01  .15151E-12 B, C, Bp, &D Continuum
 .14023480D+04  .13477E-01  .15190E-12 B, C, Bp, &D Continuum
 .14023670D+04  .13511E-01  .15228E-12 B, C, Bp, &D Continuum
 .14023870D+04  .13544E-01  .15265E-12 B, C, Bp, &D Continuum
 .14024060D+04  .13576E-01  .15301E-12 B, C, Bp, &D Continuum
 .14024260D+04  .13607E-01  .15336E-12 B, C, Bp, &D Continuum
 .14024460D+04  .13638E-01  .15370E-12 B, C, Bp, &D Continuum
 .14024660D+04  .13669E-01  .15405E-12 B, C, Bp, &D Continuum
 .14024850D+04  .13700E-01  .15440E-12 B, C, Bp, &D Continuum
 .14025050D+04  .13731E-01  .15474E-12 B, C, Bp, &D Continuum
 .14025250D+04  .13762E-01  .15509E-12 B, C, Bp, &D Continuum
 .14025440D+04  .13793E-01  .15544E-12 B, C, Bp, &D Continuum
 .14025640D+04  .13824E-01  .15579E-12 B, C, Bp, &D Continuum
 .14025840D+04  .13855E-01  .15614E-12 B, C, Bp, &D Continuum
 .14026030D+04  .13886E-01  .15648E-12 B, C, Bp, &D Continuum
 .14026230D+04  .13916E-01  .15682E-12 B, C, Bp, &D Continuum
 .14026430D+04  .13946E-01  .15716E-12 B, C, Bp, &D Continuum
 .14026620D+04  .13977E-01  .15750E-12 B, C, Bp, &D Continuum
 .14026820D+04  .14008E-01  .15785E-12 B, C, Bp, &D Continuum
 .14027020D+04  .14040E-01  .15820E-12 B, C, Bp, &D Continuum
 .14027210D+04  .14071E-01  .15856E-12 B, C, Bp, &D Continuum
 .14027410D+04  .14103E-01  .15891E-12 B, C, Bp, &D Continuum
 .14027610D+04  .14135E-01  .15927E-12 B, C, Bp, &D Continuum
 .14027800D+04  .14167E-01  .15963E-12 B, C, Bp, &D Continuum
 .14028000D+04  .14198E-01  .15998E-12 B, C, Bp, &D Continuum
 .14028200D+04  .14626E-01  .16480E-12 B, C, Bp, &D Continuum
 .14028390D+04  .14719E-01  .16585E-12 B, C, Bp, &D Continuum
 .14028590D+04  .14786E-01  .16659E-12 B, C, Bp, &D Continuum
 .14028790D+04  .14845E-01  .16726E-12 B, C, Bp, &D Continuum
 .14028980D+04  .14903E-01  .16791E-12 B, C, Bp, &D Continuum
 .14029180D+04  .14960E-01  .16855E-12 B, C, Bp, &D Continuum
 .14029380D+04  .15017E-01  .16919E-12 B, C, Bp, &D Continuum
 .14029570D+04  .15074E-01  .16983E-12 B, C, Bp, &D Continuum
 .14029770D+04  .15131E-01  .17047E-12 B, C, Bp, &D Continuum
 .14029970D+04  .15186E-01  .17109E-12 B, C, Bp, &D Continuum
 .14030160D+04  .15240E-01  .17169E-12 B, C, Bp, &D Continuum
 .14030360D+04  .15293E-01  .17229E-12 B, C, Bp, &D Continuum
 .14030560D+04  .15346E-01  .17288E-12 B, C, Bp, &D Continuum
 .14030760D+04  .15398E-01  .17347E-12 B, C, Bp, &D Continuum
 .14030950D+04  .15450E-01  .17404E-12 B, C, Bp, &D Continuum
 .14031150D+04  .15500E-01  .17461E-12 B, C, Bp, &D Continuum
 .14031350D+04  .15550E-01  .17517E-12 B, C, Bp, &D Continuum
 .14031540D+04  .15599E-01  .17572E-12 B, C, Bp, &D Continuum
 .14031740D+04  .15648E-01  .17627E-12 B, C, Bp, &D Continuum
 .14031940D+04  .15695E-01  .17680E-12 B, C, Bp, &D Continuum
 .14032130D+04  .15741E-01  .17731E-12 B, C, Bp, &D Continuum
 .14032330D+04  .15917E-01  .17929E-12 B, C, Bp, &D Continuum
 .14032530D+04  .16135E-01  .18175E-12 B, C, Bp, &D Continuum
 .14032720D+04  .16330E-01  .18394E-12 B, C, Bp, &D Continuum
 .14032920D+04  .16494E-01  .18579E-12 B, C, Bp, &D Continuum
 .14033120D+04  .16633E-01  .18734E-12 B, C, Bp, &D Continuum
 .14033320D+04  .16752E-01  .18869E-12 B, C, Bp, &D Continuum
 .14033510D+04  .16857E-01  .18986E-12 B, C, Bp, &D Continuum
 .14033710D+04  .16952E-01  .19093E-12 B, C, Bp, &D Continuum
 .14033910D+04  .17037E-01  .19189E-12 B, C, Bp, &D Continuum
 .14034100D+04  .17116E-01  .19278E-12 B, C, Bp, &D Continuum
 .14034300D+04  .17190E-01  .19360E-12 B, C, Bp, &D Continuum
 .14034500D+04  .17260E-01  .19439E-12 B, C, Bp, &D Continuum
 .14034690D+04  .17326E-01  .19513E-12 B, C, Bp, &D Continuum
 .14034890D+04  .17390E-01  .19584E-12 B, C, Bp, &D Continuum
 .14035090D+04  .17450E-01  .19652E-12 B, C, Bp, &D Continuum
 .14035280D+04  .17509E-01  .19718E-12 B, C, Bp, &D Continuum
 .14035480D+04  .17565E-01  .19781E-12 B, C, Bp, &D Continuum
 .14035680D+04  .17620E-01  .19842E-12 B, C, Bp, &D Continuum
 .14035880D+04  .17672E-01  .19901E-12 B, C, Bp, &D Continuum
 .14036070D+04  .17722E-01  .19957E-12 B, C, Bp, &D Continuum
 .14036270D+04  .17770E-01  .20011E-12 B, C, Bp, &D Continuum
 .14036470D+04  .17818E-01  .20064E-12 B, C, Bp, &D Continuum
 .14036660D+04  .17863E-01  .20116E-12 B, C, Bp, &D Continuum
 .14036860D+04  .17908E-01  .20165E-12 B, C, Bp, &D Continuum
 .14037060D+04  .17951E-01  .20214E-12 B, C, Bp, &D Continuum
 .14037250D+04  .17993E-01  .20261E-12 B, C, Bp, &D Continuum
 .14037450D+04  .18034E-01  .20306E-12 B, C, Bp, &D Continuum
 .14037650D+04  .18073E-01  .20351E-12 B, C, Bp, &D Continuum
 .14037850D+04  .18111E-01  .20393E-12 B, C, Bp, &D Continuum
 .14038040D+04  .18147E-01  .20433E-12 B, C, Bp, &D Continuum
 .14038240D+04  .18182E-01  .20472E-12 B, C, Bp, &D Continuum
 .14038440D+04  .18216E-01  .20510E-12 B, C, Bp, &D Continuum
 .14038630D+04  .18249E-01  .20547E-12 B, C, Bp, &D Continuum
 .14038830D+04  .18281E-01  .20583E-12 B, C, Bp, &D Continuum
 .14039030D+04  .18312E-01  .20617E-12 B, C, Bp, &D Continuum
 .14039230D+04  .18341E-01  .20650E-12 B, C, Bp, &D Continuum
 .14039420D+04  .18370E-01  .20682E-12 B, C, Bp, &D Continuum
 .14039620D+04  .18397E-01  .20712E-12 B, C, Bp, &D Continuum
 .14039820D+04  .18423E-01  .20741E-12 B, C, Bp, &D Continuum
 .14040010D+04  .18448E-01  .20769E-12 B, C, Bp, &D Continuum
 .14040210D+04  .18471E-01  .20794E-12 B, C, Bp, &D Continuum
 .14040410D+04  .18494E-01  .20819E-12 B, C, Bp, &D Continuum
 .14040610D+04  .18515E-01  .20843E-12 B, C, Bp, &D Continuum
 .14040800D+04  .18535E-01  .20866E-12 B, C, Bp, &D Continuum
 .14041000D+04  .18554E-01  .20887E-12 B, C, Bp, &D Continuum
 .14041200D+04  .18573E-01  .20907E-12 B, C, Bp, &D Continuum
 .14041390D+04  .18590E-01  .20926E-12 B, C, Bp, &D Continuum
 .14041590D+04  .18606E-01  .20944E-12 B, C, Bp, &D Continuum
 .14041790D+04  .18621E-01  .20961E-12 B, C, Bp, &D Continuum
 .14041990D+04  .18634E-01  .20976E-12 B, C, Bp, &D Continuum
 .14042180D+04  .18647E-01  .20989E-12 B, C, Bp, &D Continuum
 .14042380D+04  .18658E-01  .21002E-12 B, C, Bp, &D Continuum
 .14042580D+04  .18668E-01  .21013E-12 B, C, Bp, &D Continuum
 .14042770D+04  .18678E-01  .21023E-12 B, C, Bp, &D Continuum
 .14042970D+04  .18686E-01  .21032E-12 B, C, Bp, &D Continuum
 .14043170D+04  .18694E-01  .21041E-12 B, C, Bp, &D Continuum
 .14043370D+04  .18699E-01  .21047E-12 B, C, Bp, &D Continuum
 .14043560D+04  .18705E-01  .21053E-12 B, C, Bp, &D Continuum
 .14043760D+04  .18709E-01  .21057E-12 B, C, Bp, &D Continuum
 .14043960D+04  .18713E-01  .21061E-12 B, C, Bp, &D Continuum
 .14044160D+04  .18714E-01  .21062E-12 B, C, Bp, &D Continuum
 .14044350D+04  .18715E-01  .21063E-12 B, C, Bp, &D Continuum
 .14044550D+04  .18715E-01  .21062E-12 B, C, Bp, &D Continuum
 .14044750D+04  .18714E-01  .21062E-12 B, C, Bp, &D Continuum
 .14044940D+04  .18712E-01  .21058E-12 B, C, Bp, &D Continuum
 .14045140D+04  .18709E-01  .21055E-12 B, C, Bp, &D Continuum
 .14045340D+04  .18705E-01  .21051E-12 B, C, Bp, &D Continuum
 .14045540D+04  .18701E-01  .21046E-12 B, C, Bp, &D Continuum
 .14045730D+04  .18695E-01  .21038E-12 B, C, Bp, &D Continuum
 .14045930D+04  .18688E-01  .21030E-12 B, C, Bp, &D Continuum
 .14046130D+04  .18680E-01  .21021E-12 B, C, Bp, &D Continuum
 .14046320D+04  .18672E-01  .21011E-12 B, C, Bp, &D Continuum
 .14046520D+04  .18662E-01  .20999E-12 B, C, Bp, &D Continuum
 .14046720D+04  .18651E-01  .20987E-12 B, C, Bp, &D Continuum
 .14046920D+04  .18639E-01  .20974E-12 B, C, Bp, &D Continuum
 .14047110D+04  .18628E-01  .20960E-12 B, C, Bp, &D Continuum
 .14047310D+04  .18614E-01  .20945E-12 B, C, Bp, &D Continuum
 .14047510D+04  .18600E-01  .20929E-12 B, C, Bp, &D Continuum
 .14047710D+04  .18585E-01  .20912E-12 B, C, Bp, &D Continuum
 .14047900D+04  .18570E-01  .20894E-12 B, C, Bp, &D Continuum
 .14048100D+04  .18552E-01  .20874E-12 B, C, Bp, &D Continuum
 .14048300D+04  .18535E-01  .20854E-12 B, C, Bp, &D Continuum
 .14048490D+04  .18516E-01  .20833E-12 B, C, Bp, &D Continuum
 .14048690D+04  .18497E-01  .20811E-12 B, C, Bp, &D Continuum
 .14048890D+04  .18476E-01  .20788E-12 B, C, Bp, &D Continuum
 .14049090D+04  .18455E-01  .20764E-12 B, C, Bp, &D Continuum
 .14049280D+04  .18434E-01  .20739E-12 B, C, Bp, &D Continuum
 .14049480D+04  .18412E-01  .20715E-12 B, C, Bp, &D Continuum
 .14049680D+04  .18389E-01  .20688E-12 B, C, Bp, &D Continuum
 .14049880D+04  .18364E-01  .20660E-12 B, C, Bp, &D Continuum
 .14050070D+04  .18340E-01  .20632E-12 B, C, Bp, &D Continuum
 .14050270D+04  .18315E-01  .20603E-12 B, C, Bp, &D Continuum
 .14050470D+04  .18288E-01  .20573E-12 B, C, Bp, &D Continuum
 .14050670D+04  .18260E-01  .20542E-12 B, C, Bp, &D Continuum
 .14050860D+04  .18233E-01  .20510E-12 B, C, Bp, &D Continuum
 .14051060D+04  .18205E-01  .20479E-12 B, C, Bp, &D Continuum
 .14051260D+04  .18175E-01  .20445E-12 B, C, Bp, &D Continuum
 .14051460D+04  .18146E-01  .20412E-12 B, C, Bp, &D Continuum
 .14051650D+04  .18115E-01  .20377E-12 B, C, Bp, &D Continuum
 .14051850D+04  .18085E-01  .20343E-12 B, C, Bp, &D Continuum
 .14052050D+04  .18053E-01  .20307E-12 B, C, Bp, &D Continuum
 .14052250D+04  .18020E-01  .20269E-12 B, C, Bp, &D Continuum
 .14052440D+04  .17987E-01  .20232E-12 B, C, Bp, &D Continuum
 .14052640D+04  .17953E-01  .20194E-12 B, C, Bp, &D Continuum
 .14052840D+04  .17919E-01  .20155E-12 B, C, Bp, &D Continuum
 .14053040D+04  .17884E-01  .20115E-12 B, C, Bp, &D Continuum
 .14053230D+04  .17849E-01  .20075E-12 B, C, Bp, &D Continuum
 .14053430D+04  .17813E-01  .20035E-12 B, C, Bp, &D Continuum
 .14053630D+04  .17777E-01  .19994E-12 B, C, Bp, &D Continuum
 .14053830D+04  .17739E-01  .19951E-12 B, C, Bp, &D Continuum
 .14054020D+04  .17702E-01  .19909E-12 B, C, Bp, &D Continuum
 .14054220D+04  .17664E-01  .19866E-12 B, C, Bp, &D Continuum
 .14054420D+04  .17625E-01  .19822E-12 B, C, Bp, &D Continuum
 .14054620D+04  .17585E-01  .19777E-12 B, C, Bp, &D Continuum
 .14054810D+04  .17545E-01  .19732E-12 B, C, Bp, &D Continuum
 .14055010D+04  .17505E-01  .19686E-12 B, C, Bp, &D Continuum
 .14055210D+04  .17464E-01  .19640E-12 B, C, Bp, &D Continuum
 .14055410D+04  .17423E-01  .19594E-12 B, C, Bp, &D Continuum
 .14055600D+04  .17382E-01  .19547E-12 B, C, Bp, &D Continuum
 .14055800D+04  .17340E-01  .19500E-12 B, C, Bp, &D Continuum
 .14056000D+04  .17298E-01  .19452E-12 B, C, Bp, &D Continuum
 .14056200D+04  .17255E-01  .19403E-12 B, C, Bp, &D Continuum
